year,month,sentiment,processed_full_review
2019,5,Neutral,still worth trip recent flew singapor airlin houston manchest england aberdeen scotland took advantag low fare hundr less british american airlin flight full abl sit alon seat comfort plane clean food ok enjoy asian cuisin flight goe singapor don like asian cuisin bring food staff not friendli cross atlant airlin could wrong but don appreci uk travel manchest airport crowd holiday season give enough time flight uk flight flybe forewarn carryon luggag chang polici comic charg extra bag typic carryon airlin price increas not fli singapor uk
2019,5,Positive,alway reliabl great servic qualiti ammen anoth pleasant flight singapor airlin servic effici sia known deliv everyth went well flight time check board smooth well organis baggag collect smoothli good time sydney singapor loung excel clean suffici spaciou importantli food good food better singapor loung mainli due like asian food definit better singapor flight servic excel flight attend provid prompt profession servic went way help seat spaciou comfort entertain servic work well toilet clean flight food good sin syd flight good select local western cuisin chose asian meal tasti impress food depart sydney though ok
2019,5,Positive,run flight scoot flight oper singapor airlin everyth excel realli good experi especi return flight scoot flight proper terribl would definatlli fli singapor airlin
2019,5,Positive,qualiti airlin plane clean servic flight attend good qualiti airlin food better averag good varieti entertain departur arriv time no complaint
2019,5,Positive,busi class flew busi class sin ewr no complaint flight entertain system load show expect main gripe seat flight seat uncomfort person height not tall slant footrest light cabin adjust allow better sleep
2019,5,Positive,excel servic would like give feedback flight may busi class flew dad mom thought short haul flight realli enjoy facil provid loung aircraft would like especi thank busi class crew if doreen aw if sean lss maira fs zack peeh fss lai servic provid excel realli care comfort passeng although mom dad not speak english crew tri best make flight smooth possibl realli realli appreci servic
2019,5,Neutral,ok plane wasnt nice expect leg room joke staff nice but didnt see diffrenc fli airlin
2019,5,Positive,nice flight wan na fli long flight nice one even cabin vod first version but movi choic good mani option food alway great cabin crew friendli help nice experi ticket expens but get paid
2019,5,Negative,singapor airlin flight recent flew singapor airlin long haul flight bit disappoint expect flight time posit but seat uncomfort food virtual ined felt let food qualiti flown air nz destin food great comparison
2019,5,Positive,excel flight cabin crew gave excel servic meal good no plastic cutleri stainless steel look well includ concern assist owe disabl
2019,5,Positive,excel servic flew hour comfort conveni excel servic but food left lot desir no issu though would definit fli flight time orderli
2019,5,Positive,great servic great flight staff servic first class everyth ask partner not like main cours dinner offer somethong not menu
2019,5,Neutral,not good air new zealand benchmark busi class air nz singapor airlin long way go match servic experi offer seat larg but lie flat bed awkward not comfort crew onboard not friendli not feel like premium experi
2019,5,Positive,profession servic sky high five singapor airlin overal servic outstand time board wellington arriv singapor
2019,5,Positive,fli comfort best airlin food tasti except sachet milk small good servic entertain updat cabin crew friendli kind help thank accompani trip see next trip
2019,5,Positive,first time singapor airlin live review star review flight food servic economi class extra legroom check top notch servic check easi check great flight way bali definit fli singapor
2019,5,Positive,excel airlin singapor airlin would one best airlin flown cabin crew polit friendli aircraft clean enough room us unlik airlin singapor airlin leav exit seat tall peopl offer seat addit charg food onboard also excel singapor airlin alway one first choic airlin
2019,5,Neutral,singapor airlin but still inferior previou review flight christchurch point busi class seat uncomfort stretch sleep one could not stretch straight lie straight acut angl expect disappoint could stretch angl angl less steep aircraft better support seat belt arrang better not uncomfort but qatar emir etihad etc give seat stretch straight super comfort fulli flat wonder sq chose awkward seat design sq servic cours top notch though one thing stump order cappucino lunch stewardess brought left tabl without sugar stirrer assum sugar alreadi ad tast no sugar buzz sugar stirrer intrigu wonder whether oversight stewardess ask wife order one believ thing happen
2019,5,Positive,great premium economi seat flew singapor hong kong super jumbo economi class seat comfort even normal seat posit way back hong kong singapor switch premium economi also normal seat posit not comfi but seat declin leg rest rais good flat bed super comfort spaciou touch screen inflight entertain huge usual cabin crew servic profession singapor airlin definit top choic
2019,5,Positive,excel safe airlin effici airlin good staff seat flight singapor brisban smaller normal mayb differ plane previous but tight not enjoy overal swift transit royal silk arriv singapor airlin airlin keep toilet amen clean unlik airlin clean regularli flight
2019,5,Neutral,poor qualiti food servic food averag flight return flight hard get attent staff get water stay hydrat howev seat roomi comfort
2019,5,Positive,great airlin travel brisban guangzhou singapor airlin hard fabul flight seat plenti room r comfort flight staff friendli help entertain amaz select movi game music food tasti serv realli hot ok choic meal toilet clean fresh smell would definit travel
2019,5,Positive,child friendli airlin book singapor airlin lot freebi kid year old like not get bore flight travel infant sit front give wider space child mother near emerg also superb mother found delici recommend friend rel
2019,5,Positive,excel busi class experi sinc last flight chang cabin seat excel usual cabin crew excel food great nice serv real coffe flight time board hassl free
2019,5,Positive,excel cabin servic level sq premium economi san francisco new singapor airlin premium economi servic direct san francisco excel premium economi seat new airbu far best premium economi comfort yet experienc although not busi class standard massiv step regular economi worth extra afford cabin servic crew also good black mark food pretti terribl not tast
2019,5,Positive,amaz servic put airlin shame took singapor airlin first time roundtrip love get free beer wine headphon blanket pillow given menu choos dinner breakfast plu hagen daz ice cream yum employe super friendli profession would definit fli singapor
2019,5,Positive,excel food servic superb servic food alway address name much appreci great flat bed sleep find angl littl awkward sit but seat love wide
2019,5,Positive,feel spaciou tasti book cook meal third time sia premium economi previous older howev say feel much spaciou flight good manag get hour sleep guess tire book cool meal singapor definit good choic abil view standard menu prior also help use book cook servic select nasi biriyani nasi lemak former smell realli fragranc tast realli good someth sia premium economi seat ca pinpoint comfort way
2019,5,Negative,bed bug need say anymor recent flight hanoi singapor got seat plane notic bug seat turn bed bug plane full could not chang seat partner gotten bitten bug left staff plane know appar field report decid file report singapor airlin tri hide issu give us voucher not accept not care custom advic would book middl eastern airlin provid better servic clean plane nice food provid first class servic economi passeng unfortun round world ticket could not chang thaw airlin connect flight amsterdam singapor anoth flight amsterdam ireland land hour make flight ireland ask air host could give us detail gate like no figur told tight deadlin make flight luckili data phone find gate land airlin usual provid detail flight land short connect not understand best airlin world
2019,5,Positive,relax flight singapor perth flown tokyo singapor arriv not much time spare get catch flight perth arriv gate plane board found husband seat end plane spoke attend manag move two singl passeng enabl us sit togeth much appreci husband mobil problem taken ahead queue husband wheelchair board wonder seat toward front plane provid hot towel drink hour dinner meal tasti choic usual entertain easi navig latest movi usual offer arriv perth wait plane passeng disembark wheelchair wait husband taken custom quickli collect bag agre singapor airlin one best airlin fli would choos other could
2019,5,Positive,airbu tokyo singapor fairli good seat downstair flight but ladi ask would like sit upstair plane happi sit upstair husband got prioriti treatment wheelchair first board flight singapor good ampl legroom staff accommod request wheelchair wait us singapor taken airport train go termin termin enabl us catch flight singapor perth singapor airlin exemplari treatment husband would recommend fli disabl staff certainli extrem sympathet help time
2019,5,Positive,singapor dubai first flight dubai singapor found board easi us staff wheel husband plane wheelchair prioriti board good seat plane flight attend consider fact husband mobil problem noth much troubl though flight fairli long turbul way flight good given hot towel prior meal serv flight attend gave us plenti water orang juic food tasti definit give servic would recommend singapor airlin one best airlin fli
2019,5,Positive,alway love fli singapor airlin flown mani time singapor airlin alway found staff flight attend consider husband mobil problem staff abl give us seat toward front plane arrang wheelchair husband taken custom given prioriti seat board flight singapor enjoy hour minut arriv time given hot towel take serv breakfast omelett sausag bread roll butter jam fruit also asian style breakfast avail arriv singapor termin wheelchair wait husband taken termin train connect flight dubai also singapor airlin flight comfort flight attend ensur well look
2019,5,Negative,return fantast holiday via singapor spoilt fli busi class auckland dubai onto amsterdam plu earlier flight year auckland houston back fli air new zealand premium economi extrem disappoint singapor airlin heard good report thought tri singapor airlin premium economi class but overal experi say least poor stop singapor fantast great day night but qualiti flight schiphol onto auckland extrem poor valu money servic gener not great although hostess host okay food poor qualiti would even expect economi class drink not better but disappoint seat room seat comfort bad one pay
2019,5,Positive,great airlin first time fli singapor airlin cant speak highli enough servic seat comfort servic fabul enjoy everyth flight definit use airlin
2019,5,Neutral,flight sin lax review return segment recent review busi class review premium economi board time effici specif chose seat last three row aisl side singl seat one familiar upstair storag next seat appli three row found help seat self good legroom reclin premium economi good unlik entertain screen busi class air craft entertain screen touch inter activ one not use hand control food airplan food noth special unlik busi class food use book cook got chose find puzzl menu reflect meal lunch dinner breakfast order but realiti no breakfast prior land lax flight attend premium economi section effici one except one male flight attend like suav debonair dude
2019,5,Positive,good nice airlin fli long haul nice extra like hot towel twice flight good food aeroplan grub blanket pillow provid toothbrush sock earphon also staff friendli happi help lot film game inflight entertain plane clean gripe lack leg room first long haul flight but alway thought got bit space long haul but short haul realli hard sleep get comfi hour flight
2019,5,Positive,great airlin outstand servic flight wife best fli experi ever happen celebr wed anniversari flight crew upper deck incred warm welcom enter aircraft person greet seat crew made us feel incred comfort book seat incred comfort upright loung posit seat full flat posit turn doubl bed although hour day time flight fun abl lay next wife ife system great monitor larg resolut great nois cancel head phone work well pretti comfort took advantag book cook item lunch ribey steak lobster thermidor delici lunch talk flight attend anniversari came convers minut later group flight attend seat gave us coupl singapor air teddi bear glass champagn one carri ukulel knew hawaii proceed sing happi anniversari song us incred surpris treat like send heart felt thank follow flight attend yong siang alic celin traci colvin jeffrey govin sze wei mariam
2019,5,Positive,economi flight best london singapor tuesday economi empti wife row three seat crew rush lot time serv chat real pleasur
2019,5,Positive,still good tho minor issu flew enjoy legroom howev audio entertain system need balanc announc crew much loud
2019,5,Neutral,cramp flew return singapor trip fine review separ but return not much pm flight changi crowd no feet rest back seat front way inflight enterntain averag food ok but noth memor seat deep enough meant edg dig back upper leg end get use footrest got zero sleep help either apart meal servic see attend much either next time probabl fli
2019,5,Positive,great servic comfort flight flew brisban flight land singapor earli hour morn hour layov connect scoot flight krabi flight full but fairli comfort although lot legroom aisl middl seat middl row work like get move around without disturb climb peopl seat foot rest bonu food ok but not memor flight attend polit effici entertain select ok but prefer inflight entertain short connect flight krabi pretti good consid meal provid averag case ined although enjoy cornflak chocol
2019,5,Positive,high standard irrit fine airlin premium economi actual economi singapor quick transfer minut singapor went well but walk lengthi effect transfer least kilometr
2019,5,Positive,servic good excel servic courteou staff felt flat bed system inconveni need air hostess help everi time
2019,5,Positive,good servic alway fli sq travel good servic clean get warm towel immedi love singapor sling cocktail drink hostess polit help toilet alway well clean hostess inflight food yummi ice cream desert
2019,5,Positive,class wow wonder servic provid beauti ladi everyth perfect highli recommend airlin
2019,5,Positive,smooth comfort flight total recommend sq clean comfort staff friendli help alway smile tri help offer drink snack etc empti seat check cabin door close one stewardess answer close suggest chang empti seat bit legroom thank
2019,5,Positive,excel servic second part journey travel heathrow transfer plane not chair request fortun abl walk buggi plane staff excel food gener portion tasti seat comfort plenti room toilet clean
2019,5,Positive,south africa singapor one best airlin choos legroom beter airlin great servic friendli cabin crew toilet clean regularli food great
2019,5,Positive,nice return home oz singapor airlin enjoy pleasur trip aircraft servic experi spot expect certainli use singapor airlin next trip
2019,5,Positive,great flight took hour direct flight back singapor famili rel flight depart time check smooth seat reclin realli comfort leg room good meal menu awesom wine select also plenti new ultra everyth new cleanli tip top condit sia cabin crew alway outperform come servic slept realli well long flight without much disturb pilot take land skill amaz make felt real safe will recommend take sia tri book earli get cheaper fare want fli sia cuz realiz fare doubl month departur compar bought month earlier
2019,5,Positive,premium economi flew premium economi first time good airbu great leg room comfort seat boe not good pay expens price but seat jam littl leg room howev guess anyth better economi love airlin though crew alway friendli courteou help travel singapor airlin whenev
2019,5,Positive,perfect airlin singapor airlin give love experi board staff behaviour hospit suberb book vegetarian hindu meal surpris qualiti food superb
2019,5,Positive,attent effici recent travel singapor airlin done quit long haul flight differ carrier rate one best newish well appoint equip time food well space choic qualiti excel staff extrem friendli attent curtiou effici polit critic provid wash bag provid freshen but not
2019,5,Positive,sydney pari singapor airlin flew singapor airlin sydney airport pari hour stop singapor flight went smoothli singapor airlin custom servic excel flight attend constantli offer servic flight issu seat quit narrow day
2019,5,Neutral,plane date last time review airlin flight gave top score but time felt need improv way seat lay flat difficult far better airlin velcro mattress thingi kept stick woolli sock give everi time move peel lobster thermidor dri old crayfish lump mushroom sauc disgust american breakfast also chef menu nearli stone cold not good howev servic absolut faultless star
2019,5,Negative,terribl flight flown singapor airlin happi servic but last experi disappoint plain full except one row captain sleep entir flight husband seat appear ad halfway ile toward premium economi leg creat flight attend walk past no screen half ile food option ran meal no choic us impress direct flight cape town book state howev johannesburg howev not permit disembark stretch leg freshen airport toilet remain seat passport check unabl us plane toilet facil offer refresh clean crew enter plain clean ad unpleas not make sens aircraft clean no new passeng embark johannesburg think direct flight singapor cape town mistak
2019,5,Positive,ok first time experi singapor airlin first time fli singapor airlin denpasar bali via singapor use fli anoth airlin but decid give singapor airlin tri first leg flight flew sq originali jfk sin via fra aircraft ussual flew choos sit last row economi classs board aircraft first choos row flight delay sever minut not sure reason configur sq bit differ airlien ever flew toilet back economi class onlw avail find bit annoy alway stay line toilet compar airlin least toilet leg room ok entertain option board ok but person would rather aircraft outsid camera view pilot view fli rout airlin sq not avail meal ok but could better cabin crew friendli not expect know singapor airlin past year often got award best cabin crew unfortun one two cabin crew esp class show genuin friendli howev flight smooth arriv tini bit late schedul but abl catch sq flight bali second leg flight bali sq person found much better economi class legroom quit big choos seater seat recomennd coupl hope longhaul flight also seater seat cabin crew sq friendli helpful not quit sure short flight affect mood cabin crew but better first leg flight meal ok got brunch coffe ask refil overal first experi fli singapor airlin ok tho expect ok
2019,5,Negative,world best airlin vs low cost airlin left wallet seat ten day later sq custom servic inform wallet found hand staff but no money insid three year ago cousin left wallet seat pocket one airlin got wallet back no cent miss care might thief world best airlin
2019,5,Positive,trip singapor sydney travel singapor airlin normal breez no real queue sydney airport well organis board process aircraft clean seat littl riggl room everyth work staff courteou work hard deliv warm servic near hour flight meal plenti tasti mayb sirlin could learn sq good rang music bother look movi power comput acc wifi avail fee immigr seem slower normal arriv minut wait meant bag availalb baggag belt final got
2019,5,Positive,amaz servic flight may travel alot past year airlin use although line may luxuri etc but servic receiv flight home south africa singapor last night second none staff busi class amaz help friendli toilet clean everi visit not someth see much nowaday singapor airlin definit one best
2019,5,Positive,one fav airlin flew singapor last trip singapor airlin flight promot sq servic great schedul time flight meal great
2019,5,Positive,good flight economi first time fli singapor airlin hope wo last flight time cabin crew polit help effici food remark good
2019,5,Neutral,singapor airlin lift game flew perth sing flight found food averag cold not airlin make decent coffe tea flight singapor dubai must admit flight singapor perth food hot but averag mushi minc rice carrot someth green left option seafood noodl think flight bread roll hard tasteless dessert ice cream stick realli disappoint airlin came back perth obvious old airplan no air control quit hot land midnight not whine but ask reivew margret
2019,5,Positive,time safe whenev travel sq alway choic airlin plane new time schedul good servic onlin book sq flight onlin process easi inflight entertain great highli recommend
2019,5,Positive,great way fli alway trust singapor airlin profession aircraft safeti particularli impress one air steward impress custom servic standard seat window seat not get chanc get name singaporean chines gentleman profession sincer help made flight experi pleasant also notic go extra mile ensur passeng need met highli recommend singapor airlin anytim airlin servic not start air crew but entir travel experi airport airport
2019,5,Positive,great airlin premium economi pleasant surpris compar busi class leg flew food drink servic excel entertain select movi latest seat ok day flight around hour
2019,5,Neutral,quit averag short flight sg hk hk back sg flight fine but realiz shorter flight tend use older plane fewer entertain option first time order vegetarian meal salti mushi mash first trip plain tomato mushroom pasta trip back one might better luck longer trip destin perhap find special meal alway get serv first
2019,5,Positive,good servic good servic custom servic prompt email tasti food got new touch screen entertain noth much complain apart not enough snack ultra long haul flight fur seem come blanket stick cloth
2019,5,Positive,good slightli robot servic excel first class suit product even older suit good food drink servic effici but border robot side guess singapor airlin would prefer consist person fa
2019,5,Positive,flug short flight sin mnl got new seat extra leg space check frankfurt transfer flight easi fast skytrain board singapor easi fast drink food flight standard flight flight arriv time manila
2019,5,Neutral,airlin good but not get food super time travel singapor airlin but time must say not satisfi web check give food prefer kept call airlin but custom care kept pass call realli took time senior adult child differ pnr may took time ok far done but sadli not mention food prefer without food hour special food requir jain didnt option miss inform moreov feed year old child thought use rice veg meal make curd rice would jain but surpris not even extra veg meal taken aback singapor airlin emir favourit travel
2019,5,Positive,comfort comfort friendli staff food cater gluten free wine free leg room ok but taller mayb problem ok price
2019,5,Positive,consist good alway singapor airlin good servic food ok movi select use soo much better but paid higher price no complaint pleasant flight
2019,5,Positive,bkk comfort seat great servic even though flight full no problem meal select tasti arriv bkk time even though departur min late leav sg
2019,5,Positive,new plane nice new plane servic fantast alway food great complaint leg room screen distanc smaller wear glass progress lens screen close view clearli
2019,5,Positive,virgin australia code share partner book virgin australia but flew singapor airlin plane due code share made hard select seat minut transfer changi airport next flight want prefer economi seat front ecomoni section prepar pay howev due book virgin prevent onlin hour long phone convers ensu prefer economi seat secur book semi orderli but delay whitl transfer time even seat comfi food typic airlin food felt like feed everi coupl hour wine select could expand least includ sparkl entertain selction good staff polit bonu luggag allow
2019,5,Positive,number one reason firstli still best aircraft sky shame phase product singapor airlin best airlin combin two perfect flight great food great servic time arriv
2019,5,Positive,good airlin one disappoint definit one best airlin world servic flew busi class singapor brisban return mostli great experi but sector advertis chardonnay choic one excel not busi class standard wine unfortun sector averag wine mayb petti howev husband drink chardonnay no style wine disappoint consid much pay busi class ticket
2019,5,Neutral,seat great servic terribl upgrad premium economi found seat excel made long haul way comfort worth perspect howev realli unimpress food talk menu but no differ anyth would normal get economi breakfast sausag sit wait hour still go aw poor servic cabin crew liter nowher seen flight except bare minimum serv food no way contact no way ask drink got given thimbl size glass champagn first meal price paid premium economi want anoth one but around reason not fli singapor airlin
2019,5,Positive,great airlin flight good mani good film choos food chicken meal foul piec chicken soft skin not eat breakfast continent bread roll not impress ye still fli singapor
2019,5,Positive,comfort eas love movi select made trip go quickli also love option track journey coupl movi food staff friendli help big smile hard beat
2019,5,Negative,poor experi travel multipl time sq everi time like normal airlin noth special hype last experi pretti poor right board flight attend anybcourtesi no idea handl kid dont care could servic basic request
2019,5,Positive,comfort flight includ hour layov singapor spoil intox passeng busi loung pleas not flight leg flight fine flat bed plane difficult but staff help gone airlin say singapor superior
2019,5,Positive,pleasur fli long week busi alway pleasur travel sq home relax rejuven red eye pack day work sq make easier travel manag work time
2019,5,Positive,fantast experi sq alway make fli busi pleasur stewardess alway look ensur everyth need relax work
2019,5,Positive,outstand everyth sq outstand servic smile attent drink demand kind meal love smile crew alway wonder
2019,5,Positive,famili choic airlin famili choic airlin travel not given choic still enjoy kri world not sure not everi flight screen touch screen return flight screen screen much better like seat tabl compar brown hate colour reason didnt rate full star due aircon seem issu feel much aircon flight practic use mini fan brought board food select seafood pretti picki food ie no beef no lamb no fish alway tri luck hope seafood meal fish but luck bake salmon ate bread icecream choos main cours like chicken pork prawn set krisflyer select choic main choic but return flight no icecream book flight advanc but airlin launch cheaper rate flight subsequ not sure get
2019,5,Positive,outstand servic ground staff help patient explain tax refund counter departur hall inflight servic outstand cabin crew never fail show care concern passeng need alway accommod request kudo singapor airlin dedic commit staff well done alway fli sq favourit airlin
2019,5,Positive,great experi singapor airlin flyer budget afford would fli premium busi class sq offer best seat food entertain crew servic often good but batch cabin crew less friendli other mayb tire get back request simpli want get done assign chore despit howev still fli sq safeti excel flight experi
2019,5,Positive,world class servic would like compliment crew flight sq barcelona singapor except experi compar airlin welcom aircraft steward name reuben shown welcom smile point direct seat sprain right ankl travel barcelona day till flight still walk slight limp guess slight limp caught keen attent crew walk seat check empathi polit offer chang seat ensur better conveni declin shortli first meal servic crew made ice pack ankl came along small towel great relief walk happen flight caus ankl swell even ice pack chang total time throughout flight differ cabin crew consist sincer genuin servic also inform requir assist movement around aircraft could alway press call button alert would ask steward assist soon possibl even though not ask assist flight warm gestur extra mile servic not sure crew singapor airlin level servic but crew flight definit set bar would like special commend crew eileen pek yun rong yan ee hua charl pantha sanjani shown utmost care concern absolut kind profession throughout hour flight manag make flight enjoy comfort best effort flight depart smoothli arriv time great land thank captain morgan john senior first offic jeremi flight deck would like thank airlin manag crew make wonder experi possibl would definit share experi other would sure travel singapor airlin
2019,5,Positive,good alway singapor airlin good alway singapor airlin plane clean flight attend prompt friendli profession flight time
2019,5,Positive,best airlin world sure fli km year year singapor airlin far away prefer airlin standard everi class except
2019,5,Positive,good old fashion servic great valu fli singapor airlin great good old fashion servic hot towel take friendli profession servic meal come tray real cutleri hot roll chees cracker tasti main meal dessert no cardboard box like airlin seat comfort inflight entertain provid opportun see movi seen yet night flight give comfi pillow good size blanket well bed sock remain compet price valu money
2019,5,Positive,great way fli servic attent given wife flight absolut best even though flight almost full busi class would not know servic ran like clockwork one one person attent class airlin certainli valu money doubt special mention fss karnsita fss raphaella went make sure best everyth remain choic carrier
2019,5,Positive,everyth expect airlin fli west hour usual prefer night flight but trip subject avail redempt ticket fli day arriv london no matter singapor airlin formula give custom good experi flight no except plane airbu slightli older variant seat economi littl worn nevertheless comfort servic expect polit attent crew not found want meal includ breakfast lunch fine although usual find breakfast airlin particularli inspir inflight entertain krisworld usual enough option multipl flight one could even stay awak long overal good flight except perhap singl passeng insist keep window shade least half trip
2019,5,Positive,top servic servic excel staff alway readi assist aircraft except clean food enough would certainli travel singapor
2019,5,Positive,everyth seem perfect singapor airlin star hospit servic flew dubai singapor hour but never felt bore cabin crew polit friendli listen need not feel bore board provid nice movi music tv channel book news food amaz tast five star tast even though ticket bought littl bit expens peak season right but worth check experi easi fast but upgrad next class still littl bit expens overal recommend special long flight
2019,5,Positive,fun singapor airlin great servic fli direct adelaid singapor economi still great valu even enjoy singapor sling watch latest movi
2019,5,Positive,best airlin super servic entertain cabin comfort courteou crew great seat plenti leg room fantast entertain choic imagin pleasur fli alway look forward sector journey third trip one forward next flight
2019,5,Positive,long daylight flight exit row seat plenti leg room hour full day light flight no sleep food ok cabin crew great usual
2019,5,Positive,singapor airlin way wife flew singapor airlin sydney lombok indonesia stop singapor associ airlin silkair lombok flown sia sever time usual enjoy flight lombok sia knack keep passeng happi fli sia mumbai august
2019,5,Positive,la tokyo servic flight attend great seat reclin lot great person reclin but not nice person sit behind
2019,5,Positive,airlin good food much averag airlin amen staff great howev food beyond averag liter chicken fish option everyth offer not appeal honestli throw sandwich day instead end take packet chip rather eat meal
2019,5,Positive,best airlin far flight brisban singapor great excel servic staff far exce emir flew last year flight singapor bangkok hiccup aircraft replac fulli inform staff given snack pack whilst wait new aircraft thing honest kept us date frequent well done singapor air
2019,5,Positive,comfort singapor love sheet flat bed duvet busi class not charg seat wide comfort love seat leather felt unwel one leg staff help care ginger tea onboard trick food great airlin longhaul meal snack probabl side although noodl casava chip great enough food meal snack not realli necessari toilet kept clean movi mani vari slipper handi hard sole trip loo
2019,5,Negative,sq lack pax concern great airlin air but one worst ground chang flight recent direct call center experi defi descript misinform disinterest lack profession forefront howev concern request speak manag handl initi call place hold minut oper tri locat manag eventu told none avail meet but assur manag would call back almost week despit call tri speak someon resolv issu despit assur someon would call back noth even ask telephon number sin could ring but advis not authoris put passeng direct contact airlin filipino call centr could deal issu passeng issu dealt distain lack care shame singapor airlin anyon singapor airlin interest krisflyer
2019,5,Positive,good airlin unfortun fli economi suck good airlin unfortun fli economi suck especi sear back plane hour flight never enough leg load kid flight extra leg room seat taken check onlin minut reced email advis check open decent seat taken entertain good staff polit help friendli plane modern wi fi paid meal averag drink snack freeli avail
2019,5,Positive,pleasant flight comfort board effici onto airbu howev seat paid extra not saw origin seat map flight not full brought seat issu member cabin crew took board card male cabin crew approach us offer us seat back plane total unsuit wors current seat howev anoth femal member smartli diffus situat move bulkhead seat think name audrey think profession effici no get wrong not awkward ten flight take three week four year old child seat chosen mind anyway plane got away five minut earli arriv minut earli shanghai flight comfort cabin crew courteou food good
2019,5,Positive,excel travel withi famili mumbai singapor way singapor airlin turn great experi smooth travel staff friendli warm approach love job seen servic carrier comfort food good well present felt pamper freebi jovial natur staff return journey mumbai also convey appreci staff offici email
2019,5,Positive,luggag look misplac item mess person belong woman kiosk desk forgot attach luggag tag pardon forgot ask arriv airport found though not baggag tag not provid put kind sticker number name sticker easi remov essenc luggag could belong anyon find strang given case cloth toiletri would no way claim mine would gotten fight word thank never happen arriv kolkata also found not sq staff forgotten put tag also found quit permiss look person properti one one mess properti despit scan requir process done front end found luggag look piec piec toiletri misplac mess paperwork note misplac miss one kind incid highli unexpect sq hope one not repeat futur
2019,5,Neutral,not agre previou review still first class airlin but not head shoulder rest use flew sydney pari return total four leg food averag wait tray clear difficult want use toilet aircraft appear new one lot rattl nois look though upholsteri part compani seat shell one aircraft gener cabin staff good but not realli special first rate airlin opinion toilet alway clean tidi visit flown sa year must say littl disappoint realli would fli long price right believ would pay premium fli singapor airlin still pleasant experi fli singapor airlin not great one expect
2019,5,Positive,best airlin sky flown mani time singapor airlin mani other long haul flight without doubt best airlin sky
2019,5,Negative,disappoint servic love fli singapor airlin cabin crew servic constantli outstand howev arriv singapor realis left someth plane known plane seal next day becsus arriv midnight staff hopeless push us away counter item left behind not item easili pick believ pick cleaner clean plane report expect give afford find not let us know forgot disappoint
2019,5,Positive,perth ahmedabad good flight flight perth ahmedabad ok flight would enjoy legroom long flight quit journey
2019,5,Negative,worst busi class seat round mediocr food stale bread food inadequ warm soulless busi loung changi awkward seat requir feet wedg sideway narrow cove not reclin sleep request staff configur similar price get plush pamper servic qatar far superior food sq airlin not provid amen kit get share cheap cologn dispens economi class size toilet cost cut poorli configur busi class seat staff no better competitor don bother call custom servic jakarta not call answer
2019,5,Positive,chalk chees singapor v ba lh flight oper singapor airlin say except fantast seat comfort well appoint space storag area read report ba singapor airlin everyth not food good made journey pleasant staff attent thank singapor airlin
2019,5,Positive,great servic airlin singapo airlin alway one best airlin world inflight entertaint excel unbeat cabin crew also care passeng request
2019,5,Neutral,slow declin sq not food beverag par budget airlin even premium slow servic left empti tray hour crew lost calm friendli way look fluster anxiou premium seat offer legroom economi use offer food johannesburg singapor leg frankli atroci consist leg someth pay littl go qatar rout way airlin not offer amen bag even busi class
2019,5,Neutral,underwhelm singapor airlin reput airlin deliv outstand custom servic not find case flight attend look area seat abrupt quit rude shame flight attend appear friendli help passeng area cabin clean toilet kept clean durat flight space seat row seem narrow aisl felt narrow aircraft flown overal good flight but not outstand would fli singapor airlin consid flight path ticket cost
2019,5,Positive,nice flight flown differ airlin far east first singapor airlin said one best flown food ok someth ane get littl menu nice overal good experi
2019,5,Neutral,disappoint flight perth singapor comfort even though tall singapor vietnam hcmc comfort hcmc back singapor also okay but flight singapor perth absolut dread plane must oldest fleet felt like sandwich two peopl problem reach get glass bag not overweight mean disappoint airlin consid high rate ever fli find plane fli sent survey but wish sent one flight singapor perth
2019,5,Positive,excel airlin airlin alway feel comfort fli excel servic meal enjoy concern trip movi felt bit limit els great
2019,5,Positive,great airlin attent crew comfort seat food realli nice love hot towel not like long journey
2019,5,Positive,cramp airbu disappoint favourit airlin singapor configur aircraft worst economi class seat experienc averag size person kg found centr seat middl row three extrem cramp uncomfort hour flight five star servic one star possibl comfort
2019,5,Positive,earli flight earli morn flight left time smooth check time easi comfort good food
2019,5,Positive,alway sa sa mine famili prefer airlin travel sydney two main reason one love changi airport prefer break journey india syd no place rather changi pore sa travel get free voucher spend airport well two busi class seat flight comfort convert proper bed usual no travel fatigu seat economi pe good ive seen rude onboard crew time e pe but person bad experi food alway great love ground staff especi singapor well servic krisflyer silver loung gold class loung great overal superb experi highli recommend airlin
2019,5,Positive,fantast custom servic flew melbourn singapor young children flight attend amaz went way ensur comfort one gentleman name xavier went beyond son name also xavier came spoke gave littl teddi bear absolut love hesit fli singapor airlin even dearer servic amaz
2019,5,Positive,bless best servic also work airlin review airlin look everyth would expect servic first time flew singapor airlin ill tell wont last moment step aircraft greet made feel welcom son ask name given special kid pack told would lucki enough get food given first ask would like given hot towel menu took servic start son receiv meal drink alway greet name neat bonu alway rememb everyth awesom movi select pillow blanket food nice warm bread roll custom servic great crew well groom hello goodby singapor airlin amaz well done great first experi definetli recommend
2019,5,Positive,extra room good servic flight singapor sydney much comfort flight premium economi extra leg room fantast servic good addit premium economi servic book cook great allow select book menu item meal flight
2019,5,Positive,great servic staff love noth much troubl usual fli cheaper airlin but impress flight servic singapor sling worth tri
