processed_full_review,sentiment,year,month
not fly singapore airline honest think service quite good crew attentive friendly seat leg room good no complaint flight singapore definitely one best airline available living reputation,Positive,2019,12
seat config flight old daughter fantastic first time fly pe honest really hit spot business economy seat config middle row bit worried never know get next but no issue seat plenty room tv good size plenty storage space onboard young kid really need abundance power usb port head phone jack make sure always connect full battery seat not recline fully but pitch still decent manage hrs sleep staff fantastic always hand call button test attend second cabin crew friendly smile across food ok not much different economy however book cook somw legs able pre book supper breakfast food ok pretty much run mill but stand pre book chia coconut delicious drink include offer glass champagne overall would recommend product anyone want bite extra onboard decent extra comfort tip look online book cook priority baggage include first time premium economy impress,Positive,2019,12
fly least time year sq hong kong london kid school also supplementary solitaire member last year upon arrival hong kong discover one suitcase damage zipper damage could not use anymore go straight handle agent offer immediately option could provide report travel insurance could try fix offer hkd euro compensation argue destroyed luggage insurance pay damage cause also would never cover new suitcase buy year ago ask see somebody singapore airline girl appear immediately offer make but amount get argued money would even cover new one agree luggage pick place hkg try repair nothing happen day force contact airline direct anyway suitcase pick thursday tell saturday afternoon could fix would offer no idea come amount take leave deal actually make bad till today not receive apology even acknowledgement damage cause would like hear member would situation ever similar experience sq carrier offer loyalty sq pay specially gat damage luggage back,Negative,2019,12
time singapore airline not expect much but pleasantly surprise seat comfortable enough food drink service good flight time fast board good refreshment comfortable seat,Positive,2019,12
canberra international airport finally direct international flight though return transit sydney leave canberra horrible smoky night aware previous flight singapore airline strict upright chair meal service think try recline seat try sleep takeoff but no woken tell sit upright aside service impeccable find seat comfortable compare leg good choice ife system food tasty lot choice lounge changi extend transit look forward fly singapore soon might lash premium seat canberra connect world but recline seat,Positive,2019,12
lucky get upgrade economy premium via bid system great seat first row premium amaze leg room could fully stretch foot rest magazine holder nice sleep service usual best never complaint singapore amazing staff another great flight,Positive,2019,12
crew extremely attentive friendly without intrusive seat brand new could easily transform flatbed touch button usual wonderful experience fly singapore airline wonderful attentive service throughout flight,Positive,2019,12
short trip slightly hrs marred ife flight entertainment not able work minute flight duration every attempt staff get run reboot system fail fortunately short trip imagine happen long duration flight also old plane model upgrade make sense screen let compare new one new aircraft type hope sia quickly replace boeing airbus overall service crew sia impeccable ife not work,Positive,2019,12
travel melbourne singapore singapore airline flight week ago melbourne airport lounge available singapore airline customer general facility good place wait till flight however similar singapore airline lounge not view know people enjoy much trip comfortable crew helpful friendly expect wonderful airline mention one previous review crew ensured passenger well fed sleep comfortably eager provide u snack beverage seat comfortable suitable good sleep comfortably recommend sq flight route comfort service,Positive,2019,12
service bad one forgot orange juice food come reallly slow also chaotic air stewardess forget serve man leave later run food choice tell sister no chicken leave but later appear passenger front one air steward rather rude food taste bad compare ti airline like finnair swiss air good air not even ask person front put seat upright actually eat ask flight singapore beijing also bad encounter bad service state flight back unpleasant family felt way say think ever pay premium price sit sq airline ever disappointed service sq use good but feel like standard drop significantly would say no long belong top airline world disappoint service food ambience,Negative,2019,12
opportunity fly singapore airline time always pleasure order gluten free meal celiacs always meal hand even try find something ice cream hand flight consistently good,Positive,2019,12
difficult believe deliberate bag bag make christmas eve santa need buy new present mum dad no cloths toiletry yes claim rest come promise doubt think dump bag knock weight think one ticket one upset coustomer one dropoff even though pay never use want luggage come connect flight australia far no competition offer although seek leagal mean lose bag,Negative,2019,12
recently go new zealand travel uk go west throughout leg auckland singapore singapore airline three leg air new zealand see separate review two airline share route premium economy due deal travel agent trailfinders extra cost involve money well spent term space entertainment service food drink general ambience rat but singapore not quite measure air new zealand book choice rating go misunderstand still good thoroughly recommended cut rest,Positive,2019,12
fly sq business class every find service check get pleasure cabin staff actually welcome genuine smile appear want serve different another airline fly recently seat comfortable wide crew happy make seat bed upon request food good normally book cook wife impress lamb curry etc another quality crew address name son wife grand daughter year plus u two fly singapore bangkok business class see happily ecomend sq anyone cabin service comfort,Positive,2019,12
sq singapore moscow dec bad experience far tall female attendance look like chinese spoilt holiday mood stretch body take wallet back pocket walk back knock shoulder without apology stretch hand ask food tray wife without say anything expect u understand wife watch movie wife order glass wine serve meal never serve since got aboard yell talk inappropriately rude tone remove usb wire passenger around compare flight attendant thank miss begin end sentence yell however save holiday mood sia board meal never fail board entertainment lot choices new movie stewardess short hair superb smile sincere smile mean speak gentle friendly tone time young male flight attendant thoughtful suggest u request hot water bring moscow cold plan exact thing request hot water hour land take water container tell half hour land hot water remain hot friendly tried generate conversation passenger around u old male attendant patient cheerful well do sia black horse family,Neutral,2019,12
patience call daily try change flight holiday season airport seamless even flight full boarding orderly get seat reserve special meal flight entertainment class everything time excellent,Positive,2019,12
singspore business class make feel fabulous business class board separate entrance exit first ahead economy no rush no push no hurry food restaurant aka good foodie restaurant service make feel human everyone nice kindly helpful know name bed open totally flat actually sleep but service would bring back fly ikec royalty least ceo,Positive,2019,12
flew long flight singapore san francisco extraordinary economy seat leave kindle pocket plane call airline get home answer phone find email fedex address label put mail day communication back forth staff person axel first locate item instruction proceed excellent impressive grateful attention detail one happy customer seamless lose found,Positive,2019,12
flight bangkok singapore connection sydney perfect get staff perfect food board lounge good get aircraft immaculate get say beat qantas highly fancy middle eastern carrier well hard fault singapore airline,Positive,2019,12
first time fly singapore airline pleasantly surprise seat reasonably comfortable food fine good selection entertainment board felt slightly leg room compare airline flown united airline staff generally friendly helpful plane unfortunately run certain thing flight certain soft drink run complimentary eye mask minute flight feel would helpful put sleep mask onto passenger seat customer one particularly night flight first time use airline overall good experience,Positive,2019,12
total hr flight delay due traffic congestion destination airport initially announce min delay second announcement passenger tell get food board pas cafe locate far end wait area away since lunch hour meal board soon not delay hundred u make way cafe elderly limp way disappointment food ready take least min prepare noodle first passenger queue could serve sandwich faster prepare but instead tell choose menu many u leave queue buy light refreshment since would food board poor arrangement sq poor meal arrangement due flight delay,Positive,2019,12
flight stand time cabin crew exceptional dealt medical issue compassion professionalism could recommend airline high say not travel internationally best ever,Positive,2019,12
use fly sia boeing get date web check hour flight get good seat lucky no one seat wife window aisle flight delay minute due runway traffic but flight comfortable much space comfort entertainment good able watch movie food like airplane food nothing fantastic flight attendant efficient deliver sia brand service excellent surely fly sia boeing plane sia brand service,Positive,2019,12
love winter visit canberra stay farm especially towrang road goulburn owner wonderful lady furthermore go snowy mountain kid love snow canberra,Positive,2019,12
fantastic experience professional crew singapore zurich best time long hour flight wish crew member nice new year eve zurich away family take care good time special thanks crew helpful u child bestcrewever amaze crew fantastic experience,Positive,2019,12
frequent traveler base uae singapore airline loyalty first flight since always fly sia wherever operate addition krisflyer happy customer best strength service delivery one tell lot think importance place ensure seamless delivery way airport hub changi lounge onboard experience singapore cabin crew team define art service make customer feel privilege serve effortlessly beyond,Positive,2019,12
impressed airline flight attendant food overall service everything exceptional make overseas experience much well flight long travel new zealand europe but entertainment make journey go much faster first time traveler even manage get sleep flight far price go find singapore airline extremely competitive term value money would definitely fly best fly experience,Positive,2019,12
flight singapore shanghai smooth aboard new plane leg space but new touch screen entertainment system pretty cool smooth flight,Positive,2019,12
booked ticket month advance price almost halve compare last minute week flight date booking pay extra seat selection flight seat last row serve meal among last much time land hence crew try serve quickly spill juice table without notice but commendable not forget smile despite work pressure also passengers ask additional drink sauce hurry serve row perhaps sq could arrange serve meal section instead seem like one cart serve first last row anyway inflight entertainment meal good smiley crew,Positive,2019,12
lucky enough get whole middle row return flight shanghai singapore excellent service well whole row,Positive,2019,12
go perth visit son fly singapore airline absolutely brilliant efficient courteous helpful food good seat comfortable definitely use holiday,Positive,2019,12
fly singapore melbourne family holiday trip singapore airline absolutely awesome crew efficient polite helpful provide delicious meal seat comfrontable look forward next sq flight nz feb next holiday trip definitely continue fly sq awesome,Positive,2019,12
flew business class la tokyo narita food service fully lay flat bed amaze wide seat industry lax star alliance lounge nice ana business lounge tokyo average top notch service,Positive,2019,12
singapore airport airline rank amongst best obviously expectation would high facility wise plane fine however ca say crew lack finesse ca speak standard english service standard par staff lack warmth almost mechanical food sub standard not money worth disappointing expectation,Negative,2019,12
night flight back narita hour min child like fly little concerned able cope flight not many movie watch plane compare one airline middle east offer full episode franchise movie marvel dc star war etc thankfully able sleep rest well spending hour watch movie take meal plane get surprise land land smooth effortless pleasant flight u thankfully also enjoy haagen dazs ice cream serve meal smooth flight good landing,Positive,2019,12
lot good food amenity menu even say provide earplug eye mask food normal sq standard meaning lot food first time sit upper deck not bad two story plane comfortable,Positive,2019,12
plane ride excellent new plane difference lay bed excellent selection movie great staff well deep courteous food excellent airline unlike others don scrimp save like airline especially oz pity airline not mr grahamme mcdougall,Positive,2019,12
travel family singapore christmas holiday trip food hotel singapore excellent return excitement arrived airport hour departure staff counter not allow u change early flight even though lot vacancy early flight staff gate change seat son excuse put u together instead separate u two area wife quite angry arrangement not like trick could upgrade passenger business class cabinet case overbooking cabinet business class empty staff cathay pacific would definitely arrangement otherwise would ask change seat honesty courtesy stupid excellent airline inexperience staff,Neutral,2019,12
short min flight kl singapore fly new aircraft nice plane flight smooth service great per usual singapore airline shame flight longer great flight everytime,Positive,2019,12
food good seat comfortable unlike airline cramp many seat space but good stuff book via another airline announce charge luggage however could pay yet announce upon arrival discover charge luggage instead never prepared pay amount assign seat ife system broken armrest hang loose tray still dirty luggage scam,Negative,2019,12
first time spend little extra fly premium economy afford bit would highly recommend service flight excellent super efficient friendly fantastic service,Positive,2019,12
amaze service pps member always treat best everything staff courtesy beyond expectation choice food drink amaze not forget service offer pampring truly royale world best airline,Positive,2019,12
always happy fly sia staff mostly smile good caring wheelchair show careful attention area service include check flight time experience flight arrive earlier schedule flight flight spacious good airline,Positive,2019,12
take morning flight bali check board hassle free enjoy entertainment late movie touch screen panel control tv easy use meal okay except sealed water pack miss never encounter but beverage ask available fine happy ample leg space economy seat comfortable would fly singapore airline future smooth flight usual,Positive,2019,12
go online book flight excellent easy online flight excellent easy airport arrival excellent quick painless airport lounge excellent clean food selection great service staff right flight excellent could not ask good flight aspect staff seat food entertainment name definitely well class airline use past changing airline loyalty program future flight repeat return journey home make u happy would pity one leg differ xmas ho chi minh city,Positive,2019,12
fly sia year last london nov first fly sia year ago year product offer always good year ago sia slip like but seem regained cut edge first time fly aircraft earlier flown plane qatar airways lufthansa china airline taipei etc say sia configuration best comfortable service standard high consistent great product hot towel flight take welcome relief rush length airport switch flight food mine always avml always consistent good standard drink cocktail offer plenty entertainment system second emirates qatar airway cleanliness passenger toilet ratio alway top class plane toilet passengers passenger per toilet take landing announcement good sia cabin crew strict enforce safety standard western north american carrier overall great product consistent inception sia ahead competition,Positive,2019,12
airline know service food amaze many option people dietary requirement totally recommend curry laksa recommend preorders meal singapore airline not ask good experience,Positive,2019,12
travel internationally three time year use airline year but certainly improve would recommend anyone lovely happy polite helpful staff meal good entertainment system easy use work great airline,Positive,2019,12
first time fly singapore airline good review good flying record check easy meal delicious plenty get extra drink not difficult selection board entertainment good flight fly,Positive,2019,12
travel airline singapore dubai december flight no dubai singapore december flight no good airline service staff good helpful polite everything good felt comfortable travel singapore airline good airline,Positive,2019,12
flight staff kind helpful however flight singapore auckland allocate wrong seat fit seat row away seat number move seat main problem organisation oxygen repeatedly ask provide enable husband fly pass various department fly two week advance end pay extra oxygen day holiday start stressfull travelling oxygen,Negative,2019,12
recently experience new direct flight seattle singapore flight operate time week consider take flight sunday plan take flight weekday highly advisable allow plenty time get seatac airport airport overgrown capacity handle passenger seatac offload west coast flight everett prepared allocate least hour get access airport check process security screen check flight handle well bu sq ground staff advise business class traveller use premium line security save least hour upon enter departure gate area take train gate sq departure plan use lounge locate gate level departure gate lounge name club sea but expect quality changi krisflyer lounge duty free available but limited item sale but one could pick local smoke salmon last minute shopping gift seattle direct service,Positive,2019,12
first time fly singapore airline check easy meal delicious plenty get extra drink not difficult selection board entertainment good great new plane business bali singapore,Positive,2019,12
one new aircraft touch screen no wired handset contend comfortable leg room choice control degree window service sq usual impeccable,Positive,2019,12
cabin crew could not always polite keen helpful food first class restaurant standard perfect seervice,Positive,2019,12
booked premium economy air nz singapore return but change flight meant swap singapore way back happy compare premium economy first time class arrive singapore changi gate lounge surprise scan boarding pass get gate would not scan tell wait one side sort storm singapore cause delay flight silk air phuket delay hour due plane change dreamliner full two story quite delay ticket but finally get boarding pass find upgraded business class well board lounge onto plane like rat drain pipe blown away service comfort seat huge foot rest comfy lie flat bed awesome love food especially little thing like table cloth etc staff wonderful best end great holiday awesome experience,Positive,2019,12
choice entertainment could improve suggest airline take green initiative stop printing menu traveller could simply upload tv screen hold page safety video nothing excite,Positive,2019,12
airline simply outstanding service food comfort entertainment cleanliness every aspect top class flight attendant always smile best no doubt would always choose airline suit rout flew jnb sin sin hkt return not one experience good every time simply outstanding,Positive,2019,12
expect good service but even economy exceed expectation service clean toilet regular basis good food many smile new plane excellent entertainment system keep go amazing airline still deliver excellent service,Positive,2019,12
excellent book arrival amazing staff part journey nothing much trouble not fault,Positive,2019,12
airline good but expect pzying business class would honestly say emirate still come first book singapore perth swiss never use,Positive,2019,12
absolutely top service flight ground terrible flight europe singapore late arrival club car wait need catch next flight exhaust boarding hostess offer midsection alone bring pillow blanket keep meal warm fell asleep soon stretch brought meal excellent red wine without even ask realize awake wonderful service great value money best flight experience far,Positive,2019,12
save pay business class excellent wonderful staff start finish comfortable lovely food long journey two plane but make easy definitely use singapore airline excellent fly experience,Positive,2019,12
take flight delhi singapore flight delay however get notification way advance wait nice gesture sq provide food coupon inr passenger nice big chocolate love fly sq singapore airline nice gesture value customer flight delay notification,Positive,2019,12
great get hong kong put economy completion holiday try retrieve extra money pay trip japan,Neutral,2019,12
travel sq long non stop flight sf since service outstanding sq destination sq time fly comfort business class well care guest excellent good outstanding take great care every detail congrats sq management best airline always excellent super friendly service,Positive,2019,12
recently fly singapore airline could clearly see rated one best airline world right moment get customer service cut rest travel two young kid year year old staff extremely helpful look need inflight menu entertainment good offer lot variety check process also easy stress free overall one hassle free flight recent time cut rest,Positive,2019,12
first time fly singapore airline fly singapore heathrow without doubt best airline ever fly excellent service even economy plenty entertainment watch good selection food drink side not able sleep properly but leg room available operator ever fly far east would definitely recommend singapore airline wo disappointed service superb service,Positive,2019,12
fly singapore airline many time among airline ply sector singapore airline would probably rank others like regimentation boarding cut confusion get create isle airplane especially sector start delhi hope airline also adopt regimentation inflight entertainment variety inflight service professional airline staff pull weight indian food serve leg delhi singapore tasty would say good serve economy class regard beverage smirnoff vodka rank bottom vodka leave change reasonably ok red wine professional time,Positive,2019,12
fly singapore airline many time among airline ply sector singapore airline would probably rank others like regimentation boarding cut confusion get create isle airplane food serve singapore melbourne travelled premium economy lack taste presentation poor fly base singapore use caterer add taste singapore would improve food quality premium economy provide slightly large seat recline perhaps wee bit economy not flat bed even premium economy one share toiletso wait long instead earphone get head phone leg rest but cost regard beverage smirnoff vodka rank bottom vodka leave change reasonably ok red wine sector singapore melbourne cater one two variety red white wine traveller sector expose drink wine especially premium economy professional but expensive,Neutral,2019,12
attendant always smile ready help detail book flight next month definitely best service,Positive,2019,12
fly singapore transit london premium economy class seat wider definitely leg room also book choose wide variety meal beforehand comfortable relax flight comfortable flight,Positive,2019,12
flew trip outstanding exceed expectation cabin crew humble polite ever willing assist aircraft super clean fresh food great always think middle east carrier best clearly not sia service level another league together cabin crew literally carry flag singapore give passenger glimpse country singapore stands mean business come service delivery etc also mention johannesburg ground team sia pathetic query call say singapore airline remain quiet whereas call airline xyz middle east thay say hello thank call may assistance type bad attitude sia eventually lead loss customer overall onboard inflight johannesburg office superb,Positive,2019,12
great comfortable flight caught service great recommend catch flight intend make stop comfortable flight,Positive,2019,12
flew manchester auckland christchurch singapore night stopover continue back manchester really good flight good food service constantly serve drink lovely friendly flight attendant big choice entertainment comfy seat plenty legroom really clean staff see clean floor well stocked toiletry lavatories hotel singapore book airline not standard but get nice email apologise would hesitate book rugby league tour,Positive,2019,12
company really care customer spend whole day airport offer u early flight excellent connection special thank chris unfortunately know second name but work care customer,Positive,2019,12
flight could not fault staff professional friendly good leg room even economy one best airline flown excellent service,Positive,2019,12
entry airport exit destination airport everything go smoothly attention detail leave rested arrival ready action fly service,Positive,2019,12
helpfull personal nice quiet sleep good food service many information every thing relaxing,Positive,2019,12
flown million mile business class airline but make return journey london singapore singapore airline first time heard many good thing crew delightful service excellent food wine good but oh seat undoubtedly uncomfortable business class seat ever experience seat position no footrest want put leg angle uncomfortable also little adjustment support back rest try sit flat bed arrangement unusually create fold backrest seat whilst meant could keep leg also mean no support back surface hard still sit angle tv screen odd arrangement indeed hour try get comfortable arrive singapore london chronic backache travel singapore several time year family but afraid decide not travel sa issue shame everything else service excellent great service shame business class seat,Neutral,2019,12
flight brilliant no issue whatsoever flight fine food entertainment superb enjoy every minute perfection,Positive,2019,12
glad singapore airline resume direct flight singapore new york back journey smooth seamless always love inflight service warm asian hospitality great wine selection good food comfortable seat but service amazing great movie selection love singapore airline best way fly,Positive,2019,12
never fly business singapore airline fully extend seat not line place rest leg legs hip angle body no straight line not complain seat look learned lesson economy look ok not roomy course but least leg could straight rfrom body staff pleasant seat uncomfortable,Negative,2019,12
service already fantastic start but sq service recovery exceptional hour flight singapore ife row row behind stop work cabin crew manage find empty seat kid would entertain rest flight addition issue inflight voucher u rest affected passenger throughout remainder flight cabin crew go round affect passenger passenger encourage remind use voucher purchase item inflight shop make arrangement stock item deliver customer directly passengers observed appreciative service recovery effort end buy many item inflight store good service recovery,Positive,2019,12
outstanding service throughout ease ticket great app online customer service helpful great ability pick seat meal prior book cook option great seat great inflight service smooth good vegetarian many drink option flight incredibly good service good vegetarian not drink alcohol,Positive,2019,12
first flight singapore airline pleasurable experience fly economy class yet seat comfortable plenty leg room six foot husband head rest comfortable food tasty female stewardess beautifully attired price exceptionally economical pleased flight roomy pleasant flight,Positive,2019,12
begin sydney singapore old style interior wide seat still think slightly good new cabin design also know racoon nose singapore moscow stockholm good flight comfortable able catch sleep cabin crew aircraft excellent come expect singapore airline return flight standard despite crew change moscow experience flight recently singapore say high standard service consistant various route consistant service different aircraft,Positive,2019,12
slightly delay departure philippine early arrival spore changi airport comfortable flight service good except one male steward dr thor guat ngoh,Positive,2019,12
disappointed check service counter not helpful especially supervisor day not friendly may way suppose perform front employee show bos not friendly,Neutral,2019,12
recent ankle operation request wheelchair assist get airplane make available well sum thoroughly spoilt ground staff cabin crew could not kinder check also request aisle seat accommodate strap ankle necessity able stand exercise leg grant without pay extra truly great experience thank disadvantage travel point view,Positive,2019,12
quick easy bag drop great flight good seating plenty leg room great entertainment great choice tv film transit singapore easy navigate transfer pretty seamless great experience round would highly recommend great flight great service,Positive,2019,12
sure gold status member singapore airline several airline fly lot singapore airline recently present appeal never see much incompetence ignorance flight last year sg crew ignore meal selection time offer bad type food breakfast end staff offer nothing eat disaster luckily plenty carrier alternative choose future not fly singapore airline london singapore bad airline ever fly,Negative,2019,12
onwards flight vega quite good give emergency seat height meal quite good but disappointed selection movie flight november colombo singapore singapore san francisco service also definitely not typical singapore airline standard experience past call assistance miss several time return journey december via los angeles singapore colombo light extremely disappointing first get emergency exit seat despite felt could do narita real issue seat broken recline suffer much due hard give length flight offer middle seat but thag would make matter bad feel give decent amount krysflyer point think could easily upgraded business class give situation chair height terrible flight due typical sia flight experience past food also not great service not expect fact first time think qatar airways service much well compare last trip board process legs professional do well disappointed,Negative,2019,12
disappointing service excellent but seat space small flight seat convert bed extremely narrow thin mattress foot slide space seat front make impossible bend one knee apparently new seat put singapore airline avoid carrier future singapore business class,Neutral,2019,12
safety service sia best choice wonderful experience truly care customer airline,Positive,2019,12
singapore airline continue one best airline fact return part journey amsterdam singapore stopover onto brisbane flight far best experience food great service sadly return journey couple minor hiccup serve food ie not get cup coffee second time around ask get totally forget meal quickly rectify press call button overall love fly singapore airline due no fault leave amsterdam late but arrive earlier schedule singapore ensure always make feel welcome tenacity absolute safety good see experience,Positive,2019,12
recently fly direct flight singapore dubai back say best economy class fly last year service food flight efficiency sia simply best value money best service,Positive,2019,12
service start mobility support point kolkata singapore sydney thoroughly professional flawless cabin crew cooperative extend assistance need aircraft carrier specious adequate legroom longer dinner lunch light refreshment serve delicious flight entertainment panel excellent bouquet cinema music game cover taste spectrum guest travel best travel experience lifetime,Positive,2019,12
not use website book ticket try timed twice payment phase although advised air singapore bill twice state pay third time two booking not time essence force book third set ticket air singapore manage refund one debit credit card but week day later tell expect refund au week depend bank apology script write page say sorry inconvenience inconvenience not inconvenience use money christmas period not outright lie tell call centre staff incompetence refusal let speak supervisor least request supervisor ignore expensive cost phone call time spend try explain plight time cause not updating script system frustrate phone call least minute use skype phone line singapore not use website cost phone book recommend avoid heartache oh cherry top call center staff member state receive email show one book go kind logic end pay ticket three time big fan air singapore but debacle regard fund beyond joke truly frustrated pocket xmas not envision year fly experience good booking experience dismally frustrate,Positive,2019,12
poor share lounge paris cdg average check boarding aircraft noisy air con poor seat require diagonal sleep eat position book cook pre order meal paris excellent not quite good sydney singapore perhaps cabin crew could charm but nothing outstanding service wise good time flight but no wash bags sleep wear provide decent book cook food crew,Neutral,2019,12
bad airline ever safe airline embarrassment singapore bad service start end go air nz horrible,Negative,2019,12
plane absolutely pack seat opposite small galley area soon board noticed high pitch whine extremely disturb long flight lhr changi horrendous noise really anxious yet another flight overwhelm noise ask staff earth say fridge compressor would something take noise continued hour thankfully stop unfortunately woman front child allow continually bounce jump seat seat use mother trampoline bounce mean drink slosh screen jump horrendous flight wish ask staff something woman appear nothing amuse child one hardy blame misbehave bad enough adult but awful child no snack available flight but food good chicken carrot broccoli potato delicious but small gourmet choc ice afternoon snack hot quiche would welcome snack flight though entertainment excellent plenty choice big screen best sound flight singapore airline still airline choice despite awful flight clean service good entertainment superb another plane high pitch whine,Positive,2019,12
flew singapore melbourne day ago provide exceptional service first airport one large airport lounge see big previously visit lounge airport guess many lounge throughout airport airline flight crew friendly professional something admire much singapore airline crew attentive flight hour even meal service see awake move cabin politely ask whether need anything offer snack good quality food offer fly full stomach always fun seat entertainment system standard well seat full flat bed option come handy long flight airplane clean witness continuous clean toilet crew throughout flight suggest improvement but know impact cost anyway say generally airline offer chauffeur service free charge major destination premium passenger would good idea also try give amenity kit know people care but people useful specially long trip helpful crew good food,Positive,2019,12
take sq business class singapore istanbul quite shock standard drop significantly seat not clean properly remote control food stain wifi show connected work aircrews attempt fix problem but no success entertainment suddenly switch unable restart half way watch show washroom run tissue paper make bad wait turn outside lavatory pilot come cut queue understand crew may priorities duty but simply rude business class standard drop,Negative,2019,12
end bidding upgrade premium economy end get totally worth able pre book meal cook book also seat recline pretty far back footrest extend bulkhead row real nice super service clean aircraft great legroom great airline,Positive,2019,12
recent trip singapore singapore airline decide follow suggestion sa website pay little extra forward zone seat would one first plane seem like good idea time but practise not sure worth spending extra dollar forward zone meant amongst small child baby hence time noisy additionally although sa hype one first plane quite true seem litlle pointless bag amongst last come plane hence still finish back immigration queue perhaps airline offer forward zone seat priority baggage handle staff ground air polite cheerful welcome come expect one world premier airline however disappointed meal offer return trip perth find breakfast bread cheese pudding offer almost inedible asian wife alternative option brown rice find stodgy tasteless front zone worth extra,Positive,2019,12
go nephew find love premium economy cheap business but room spare use long distance airplane become recommendation many room,Positive,2019,12
complaint not deal proper manner show not concern customer singapore airline tie another airline scoot bad airline ever see whole life staff rude top food pathetic even though complain singapore airline concern no one singapore airline contact till date even though make call even ask cabin crew raise complaint but no luck till date make thing singapore airlines no longer interested provide customer service look food give flight throw away try eat one spoon mr,Negative,2019,12
one sq flight day manchester singapore busy route singapore airline really consider increase frequency flight full yes not single seat leave empty understand flight day nonetheless service good flight comfortable whole process go smoothly however meal time round average lunch take prawn rice set mostly rice plus salad pasta salad pasta no vegetable meal end carb heavy not much else dessert rather sweet tart breakfast normal egg hash brown inflight entertainment time round rather dry movie mainly quite slow dark indie feel comfortable enough but increase frequency flight,Positive,2019,12
copenhagen singapore premium economy not comfortable singapore sydney great space worth money aircraft,Positive,2019,12
flew pudong singapore able secure premium economy seat family unlike airline category mostly step term space noticeable difference sq offer personal monitor large champagne offer good food haagen daz ice cream serve dessert ice cake service truly set apart airline offer comparable hardware class rest,Positive,2019,12
use sia website like know give option select seat but try site not respond but simply direct next stage namely payment never problem enter payment information menu various frequent flyer programme favourite one list io sight refuse accept ff valid entry not lot point local reservation office refer overseas number desk airport departure not impressed airline world,Negative,2019,12
two legs journey kansai singapore economy ok equal economy manchester premium economy much say didnt think good flight two year ago think competition caught make look ordinary look carrier expect two leg,Positive,2019,12
singapore jakarta sector serve mostly boeing but certain time serve airbus but last one next season replace airbus new book cook meal lobster thermindor yummy service also nice short flight hour business class old,Positive,2019,12
great airline though never offer drink friend meal delay quite long time would recommend airline everyone polite care air hostess super pilot fly changi airport december pm land colombo pm hour ahead sg smooth landing travel kid go well expect highly recommended,Positive,2019,12
aircraft brand new best entertainment screen ever see aircraft high resolution monitor like mobile screen touch sensitive nicely organize seat good quality food tray seat pocket power socket usb port best economy every aspect,Positive,2019,12
dreamliner business class high standard service wide variety food beverage selection cook food great cabin crew attentive efficient genuine make feel comfortable ease excellent flight experience,Positive,2019,12
strong stench come lavatory moment board aircraft food taste good vegetable overcook yellowish meat salty bread cold cathay pacific manage serve warm bun slightly crispy outside moist inside sia offer food remain bad lab smell terrible,Neutral,2019,12
excellent flight well look smart hard work cabin crew good standard meal good choice film hard work cabin crew,Positive,2019,12
select singapore airline good review receive justified flight change singapore really comfortable facility excellent service staff absolutely spot prompt courteous empathetic travelling far east australasia book singapore airline deservedly top list,Positive,2019,12
flew paris via singapore november past year do travel emirates usually significantly cheap but get pay staff flight cheerful helpful efficient entertainment good though flight long stretch even movie catalogue seat comfortable added bonus stopover singapore far airport go changi remain almost impossible beat definitely fly singapore still one best,Positive,2019,12
travel new zealand every year always singapore airline always good always usually efficiency staff service annual flight,Positive,2019,12
purchase ticket priceline singapore airline send email change flight departure time connection singapore go kathmandu husband minute change plane not possible try go online singapore airline would not display itinerary telephoned several try get agent tell no obligation speak go priceline take three phone call nearly two hour hold get next flight singapore kathmandu require hour minute layover since one flight per day problem not priceline due singapore airline not answer phone priceline call behalf singapore airline not respond day email sent priceline not even leave trip yet forget star rating singapore airline customer service rating barely two star forget star,Negative,2019,12
aircraft boeing get good seat c online seat block reservation feel like prem eco seat next galley not directly front wc flight smooth time but inflight entertainment not work great seat but no inflight entertainment,Positive,2019,12
take sq flight bangalore san francisco via singapore hour halt airline along singapore tourism organises free tour singapore also give free hour usage ambassador lounge come know indian passenger wait airport wish announed airline flight also though free tour available singapore fro ambassador lounge facility available one leg flight smooth silk,Positive,2019,12
experience great check board service provide service crew flight meal also good bali trip,Positive,2019,12
take many different flight budget ca find reason sia name best airline many year smell toilet strong moment board plane land bad due air presure hard breathe bad air cabin experience airline food salty sia review jal meal warm soup delicious noodle springy even salad gourmet carefully select nice range leave sia salad bowl pathetic price charge really no value hope something make country proud sia study great airline,Negative,2019,12
lucky enough experience business flight lounge travel emirates cathay pacific qantas turkish ethiad give bench mark flight bali hong kong via singapore keen see well love airline lounge international base flight ok staff well trained polite extent robotic answering time time lack warmth meal well meal business class extremely surprised meal lack quality flavor entertainment selection quite old however library old movie fun singapore lounge spacious think huge comfortable seating option well air condition ample coffee machine weary traveler lounge show piece home base best example disappoint food variety lack good quality best mediocre honestly fat good food court example mainly eat crisp traveler love asian especially chinese food wine variety minimal best wine offer nice least say underwhelmed understatement airline lounge another country normally not best home ground advantage show strength continue flight hong kong may train run staff stewardess look u forgot order multiple time business section full understanding absolutely zero wow factor give business traveler no additional reason use airline many colleague friend recommend singapore airline yet understand return next week see experience underwhelming experience,Neutral,2019,12
